2000,4005,Albert Gore Jr.,49.60
2000,4005,George W. Bush,42.96
2000,4005,Ralph Nader,6.06
2000,4005,L. Neil Smith,0.62
2000,4005,Patrick Buchanan,0.60
2000,4005,Other (+),0.16
2000,4007,George W. Bush,51.64
2000,4007,Albert Gore Jr.,43.41
2000,4007,Ralph Nader,2.80
2000,4007,Patrick Buchanan,1.28
2000,4007,L. Neil Smith,0.73
2000,4007,John Hagelin,0.14
2000,4009,George W. Bush,62.16
2000,4009,Albert Gore Jr.,34.72
2000,4009,Ralph Nader,1.49
2000,4009,Patrick Buchanan,1.36
2000,4009,Other (+),0.28
2000,4011,George W. Bush,54.70
2000,4011,Albert Gore Jr.,41.08
2000,4011,Ralph Nader,2.30
2000,4011,Patrick Buchanan,1.42
2000,4011,L. Neil Smith,0.41
2000,4011,John Hagelin,0.10
2000,4012,George W. Bush,56.73
2000,4012,Albert Gore Jr.,39.46
2000,4012,Ralph Nader,2.03
2000,4012,Patrick Buchanan,1.18
2000,4012,L. Neil Smith,0.54
2000,4012,John Hagelin,0.07
2000,4013,George W. Bush,53.23
2000,4013,Albert Gore Jr.,42.88
2000,4013,Ralph Nader,2.49
2000,4013,Patrick Buchanan,0.79
2000,4013,L. Neil Smith,0.33
2000,4013,Other (+),0.27
2000,4015,George W. Bush,55.25
2000,4015,Albert Gore Jr.,39.58
2000,4015,Ralph Nader,3.00
2000,4015,Patrick Buchanan,1.41
2000,4015,L. Neil Smith,0.66
2000,4015,Other (+),0.11
2000,4017,George W. Bush,49.25
2000,4017,Albert Gore Jr.,46.90
2000,4017,Ralph Nader,2.06
2000,4017,Patrick Buchanan,1.06
2000,4017,L. Neil Smith,0.62
2000,4017,John Hagelin,0.11
2000,4019,Albert Gore Jr.,51.34
2000,4019,George W. Bush,43.31
2000,4019,Ralph Nader,4.30
2000,4019,Patrick Buchanan,0.60
2000,4019,L. Neil Smith,0.36
2000,4019,Other (+),0.08
2000,4021,George W. Bush,48.73
2000,4021,Albert Gore Jr.,47.59
2000,4021,Ralph Nader,2.19
2000,4021,Patrick Buchanan,1.07
2000,4021,L. Neil Smith,0.33
2000,4021,John Hagelin,0.09
2000,4023,Albert Gore Jr.,58.84
2000,4023,George W. Bush,37.60
2000,4023,Ralph Nader,2.44
2000,4023,Patrick Buchanan,0.49
2000,4023,L. Neil Smith,0.46
2000,4023,John Hagelin,0.16
2000,4025,George W. Bush,58.84
2000,4025,Albert Gore Jr.,35.27
2000,4025,Ralph Nader,4.01
2000,4025,Patrick Buchanan,1.10
2000,4025,L. Neil Smith,0.38
2000,4025,Other (+),0.41
2000,4027,George W. Bush,54.82
2000,4027,Albert Gore Jr.,42.07
2000,4027,Ralph Nader,1.73
2000,4027,Patrick Buchanan,0.75
2000,4027,L. Neil Smith,0.55
2000,4027,John Hagelin,0.07
2000,5001,George W. Bush,52.62
2000,5001,Albert Gore Jr.,45.15
2000,5001,Ralph Nader,1.02
2000,5001,Patrick Buchanan,0.64
2000,5001,Harry Browne,0.30
2000,5001,Other (+),0.27
2000,5003,Albert Gore Jr.,51.42
2000,5003,George W. Bush,46.86
2000,5003,Ralph Nader,0.74
2000,5003,Patrick Buchanan,0.62
2000,5003,Other (+),0.36
2000,5005,George W. Bush,57.09
2000,5005,Albert Gore Jr.,39.00
2000,5005,Ralph Nader,2.57
2000,5005,Patrick Buchanan,0.79
2000,5005,Harry Browne,0.25
2000,5005,Other (+),0.31
2000,5007,George W. Bush,64.94
2000,5007,Albert Gore Jr.,32.21
2000,5007,Ralph Nader,1.61
2000,5007,Patrick Buchanan,0.69
2000,5007,Harry Browne,0.33
2000,5007,Other (+),0.23
2000,5009,George W. Bush,62.85
2000,5009,Albert Gore Jr.,32.95
2000,5009,Ralph Nader,2.12
2000,5009,Patrick Buchanan,1.37
2000,5009,Harry Browne,0.27
2000,5009,Other (+),0.44
2000,5011,Albert Gore Jr.,53.33
2000,5011,George W. Bush,45.06
2000,5011,Ralph Nader,0.85
2000,5011,Patrick Buchanan,0.48
2000,5011,Other (+),0.28
2000,5013,George W. Bush,51.62
2000,5013,Albert Gore Jr.,46.54
2000,5013,Ralph Nader,0.87
2000,5013,Patrick Buchanan,0.55
2000,5013,Other (+),0.41
2000,5015,George W. Bush,57.94
2000,5015,Albert Gore Jr.,37.49
2000,5015,Ralph Nader,3.14
2000,5015,Patrick Buchanan,0.95
2000,5015,Harry Browne,0.30
2000,5015,Other (+),0.19
2000,5017,Albert Gore Jr.,63.34
2000,5017,George W. Bush,35.13
2000,5017,Ralph Nader,0.58
2000,5017,Patrick Buchanan,0.49
2000,5017,Other (+),0.45
2000,5019,Albert Gore Jr.,54.03
2000,5019,George W. Bush,43.77
2000,5019,Ralph Nader,1.19
2000,5019,Patrick Buchanan,0.74
2000,5019,Other (+),0.26
2000,5021,Albert Gore Jr.,59.78
2000,5021,George W. Bush,38.20
2000,5021,Ralph Nader,1.24
2000,5021,Patrick Buchanan,0.42
2000,5021,Other (+),0.36
2000,5023,George W. Bush,56.14
2000,5023,Albert Gore Jr.,40.36
2000,5023,Ralph Nader,1.79
2000,5023,Patrick Buchanan,1.14
2000,5023,Other (+),0.57
2000,5025,George W. Bush,52.75
2000,5025,Albert Gore Jr.,44.45
2000,5025,Patrick Buchanan,1.38
2000,5025,Ralph Nader,0.94
2000,5025,Other (+),0.47
2000,5027,George W. Bush,53.92
2000,5027,Albert Gore Jr.,43.01
2000,5027,Howard Phillips,1.76
2000,5027,Ralph Nader,0.75
2000,5027,Patrick Buchanan,0.30
2000,5027,Other (+),0.26
2000,5029,George W. Bush,49.00
2000,5029,Albert Gore Jr.,48.33
2000,5029,Ralph Nader,1.16
2000,5029,Patrick Buchanan,1.08
2000,5029,Harry Browne,0.32
2000,5029,Other (+),0.11
2000,5031,Albert Gore Jr.,49.20
2000,5031,George W. Bush,48.33
2000,5031,Ralph Nader,1.63
2000,5031,Patrick Buchanan,0.48
2000,5031,Other (+),0.37
2000,5033,George W. Bush,61.30
2000,5033,Albert Gore Jr.,35.68
2000,5033,Ralph Nader,1.27
2000,5033,Patrick Buchanan,1.08
2000,5033,Harry Browne,0.49
2000,5033,Other (+),0.19
2000,5035,Albert Gore Jr.,54.59
2000,5035,George W. Bush,44.26
2000,5035,Ralph Nader,0.73
2000,5035,Other (+),0.42
2000,5037,Albert Gore Jr.,49.81
2000,5037,George W. Bush,48.80
2000,5037,Ralph Nader,0.61
2000,5037,Patrick Buchanan,0.48
2000,5037,Other (+),0.29
2000,5039,Albert Gore Jr.,51.43
2000,5039,George W. Bush,47.25
2000,5039,Ralph Nader,0.63
2000,5039,Patrick Buchanan,0.48
2000,5039,Other (+),0.21
2000,5041,Albert Gore Jr.,61.76
2000,5041,George W. Bush,35.66
2000,5041,Ralph Nader,0.85
2000,5041,John Hagelin,0.73
2000,5041,Patrick Buchanan,0.47
2000,5041,Howard Phillips,0.40
2000,5041,Harry Browne,0.13
2000,5043,Albert Gore Jr.,51.67
2000,5043,George W. Bush,46.54
2000,5043,Ralph Nader,0.79
2000,5043,Patrick Buchanan,0.69
2000,5043,Other (+),0.30
2000,5045,George W. Bush,54.95
2000,5045,Albert Gore Jr.,40.90
2000,5045,Ralph Nader,1.76
2000,5045,Patrick Buchanan,1.48
2000,5045,John Hagelin,0.39
2000,5045,Harry Browne,0.38
2000,5045,Howard Phillips,0.13
2000,5047,George W. Bush,53.37
2000,5047,Albert Gore Jr.,43.55
2000,5047,Ralph Nader,1.63
2000,5047,Patrick Buchanan,1.12
2000,5047,Other (+),0.33
2000,5049,George W. Bush,49.56
2000,5049,Albert Gore Jr.,48.10
2000,5049,Ralph Nader,1.24
2000,5049,Patrick Buchanan,0.66
2000,5049,Other (+),0.44
2000,5051,George W. Bush,53.15
2000,5051,Albert Gore Jr.,44.08
2000,5051,Ralph Nader,1.58
2000,5051,Patrick Buchanan,0.75
2000,5051,Harry Browne,0.29
2000,5051,Other (+),0.17
2000,5053,George W. Bush,54.63
2000,5053,Albert Gore Jr.,42.16
2000,5053,Ralph Nader,1.46
2000,5053,Patrick Buchanan,1.23
2000,5053,Harry Browne,0.35
2000,5053,Other (+),0.17
2000,5055,Albert Gore Jr.,50.62
2000,5055,George W. Bush,46.71
2000,5055,Ralph Nader,1.64
2000,5055,Patrick Buchanan,0.63
2000,5055,Other (+),0.40
2000,5057,Albert Gore Jr.,54.01
2000,5057,George W. Bush,44.68
2000,5057,Ralph Nader,0.69
2000,5057,Patrick Buchanan,0.32
2000,5057,Other (+),0.30
2000,5059,Albert Gore Jr.,50.33
2000,5059,George W. Bush,45.92
2000,5059,Ralph Nader,1.84
2000,5059,Patrick Buchanan,1.34
2000,5059,Other (+),0.57
2000,5061,George W. Bush,52.16
2000,5061,Albert Gore Jr.,46.27
2000,5061,Ralph Nader,1.12
2000,5061,Other (+),0.45
2000,5063,George W. Bush,53.00
2000,5063,Albert Gore Jr.,44.39
2000,5063,Ralph Nader,1.47
2000,5063,Patrick Buchanan,0.67
2000,5063,Harry Browne,0.28
2000,5063,Other (+),0.19
2000,5065,Albert Gore Jr.,51.41
2000,5065,George W. Bush,45.73
2000,5065,Ralph Nader,1.51
2000,5065,Patrick Buchanan,0.99
2000,5065,Other (+),0.36
2000,5067,Albert Gore Jr.,60.13
2000,5067,George W. Bush,37.55
2000,5067,Ralph Nader,1.27
2000,5067,Patrick Buchanan,0.76
2000,5067,Other (+),0.30
2000,5069,Albert Gore Jr.,65.13
2000,5069,George W. Bush,32.22
2000,5069,Ralph Nader,1.33
2000,5069,Harry Browne,0.54
2000,5069,Patrick Buchanan,0.50
2000,5069,Other (+),0.27
2000,5071,George W. Bush,51.07
2000,5071,Albert Gore Jr.,45.66
2000,5071,Ralph Nader,1.52
2000,5071,Patrick Buchanan,1.20
2000,5071,Harry Browne,0.27
2000,5071,Other (+),0.28
2000,5073,Albert Gore Jr.,53.38
2000,5073,George W. Bush,45.46
2000,5073,Ralph Nader,0.80
2000,5073,Other (+),0.35
2000,5075,Albert Gore Jr.,53.89
2000,5075,George W. Bush,43.48
2000,5075,Ralph Nader,1.44
2000,5075,Patrick Buchanan,0.78
2000,5075,Other (+),0.41
2000,5077,Albert Gore Jr.,66.17
2000,5077,George W. Bush,32.78
